"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","nucleic acid binding","GO:0003676","true","6.8499514557048455e-40","39.164312506258554","2657","1860","431","21671","ENSMUSG00000043716,ENSMUSG00000041859,ENSMUSG00000042197,ENSMUSG00000037447,ENSMUSG00000026083,ENSMUSG00000025980,ENSMUSG00000026020,ENSMUSG00000026017,ENSMUSG00000039354,ENSMUSG00000026349,ENSMUSG00000036086,ENSMUSG00000041483,ENSMUSG00000018199,ENSMUSG00000006005,ENSMUSG00000026663,ENSMUSG00000039748,ENSMUSG00000058729,ENSMUSG00000026634,ENSMUSG00000037608,ENSMUSG00000019837,ENSMUSG00000038446,ENSMUSG00000020076,ENSMUSG00000020063,ENSMUSG00000019947,ENSMUSG00000003923,ENSMUSG00000020180,ENSMUSG00000000902,ENSMUSG00000020329,ENSMUSG00000069565,ENSMUSG00000035478,ENSMUSG00000035011,ENSMUSG00000020232,ENSMUSG00000034674,ENSMUSG00000035529,ENSMUSG00000020048,ENSMUSG00000020184,ENSMUSG00000034667,ENSMUSG00000025408,ENSMUSG00000025403,ENSMUSG00000039810,ENSMUSG00000025364,ENSMUSG00000025362,ENSMUSG00000020453,ENSMUSG00000020430,ENSMUSG00000002129,ENSMUSG00000020459,ENSMUSG00000044807,ENSMUSG00000044296,ENSMUSG00000048728,ENSMUSG00000020335,ENSMUSG00000020364,ENSMUSG00000020358,ENSMUSG00000037243,ENSMUSG00000002814,ENSMUSG00000047342,ENSMUSG00000020898,ENSMUSG00000041346,ENSMUSG00000059552,ENSMUSG00000059796,ENSMUSG00000005198,ENSMUSG00000078812,ENSMUSG00000040620,ENSMUSG00000020832,ENSMUSG00000058546,ENSMUSG00000017548,ENSMUSG00000018425,ENSMUSG00000007646,ENSMUSG00000018379,ENSMUSG00000020863,ENSMUSG00000038909,ENSMUSG00000018666,ENSMUSG00000071415,ENSMUSG00000020889,ENSMUSG00000037935,ENSMUSG00000017146,ENSMUSG00000043372,ENSMUSG00000020705,ENSMUSG00000020721,ENSMUSG00000020770,ENSMUSG00000034341,ENSMUSG00000020780,ENSMUSG00000034120,ENSMUSG00000025583,ENSMUSG00000025144,ENSMUSG00000039329,ENSMUSG00000020594,ENSMUSG00000055917,ENSMUSG00000021113,ENSMUSG00000059436,ENSMUSG00000059060,ENSMUSG00000015143,ENSMUSG00000010608,ENSMUSG00000020962,ENSMUSG00000021282,ENSMUSG00000039219,ENSMUSG00000006720,ENSMUSG00000021418,ENSMUSG00000038518,ENSMUSG00000021374,ENSMUSG00000021494,ENSMUSG00000015937,ENSMUSG00000074826,ENSMUSG00000090641,ENSMUSG00000058883,ENSMUSG00000057396,ENSMUSG00000058900,ENSMUSG00000051037,ENSMUSG00000055480,ENSMUSG00000055341,ENSMUSG00000057842,ENSMUSG00000078995,ENSMUSG00000078994,ENSMUSG00000069206,ENSMUSG00000059839,ENSMUSG00000071291,ENSMUSG00000097333,ENSMUSG00000095432,ENSMUSG00000021510,ENSMUSG00000048280,ENSMUSG00000071281,ENSMUSG00000058331,ENSMUSG00000090659,ENSMUSG00000030446,ENSMUSG00000069184,ENSMUSG00000042426,ENSMUSG00000017491,ENSMUSG00000012405,ENSMUSG00000036023,ENSMUSG00000049295,ENSMUSG00000040721,ENSMUSG00000019297,ENSMUSG00000021938,ENSMUSG00000021972,ENSMUSG00000022023,ENSMUSG00000036461,ENSMUSG00000022024,ENSMUSG00000022119,ENSMUSG00000022201,ENSMUSG00000058600,ENSMUSG00000022283,ENSMUSG00000022313,ENSMUSG00000022335,ENSMUSG00000034429,ENSMUSG00000022553,ENSMUSG00000033837,ENSMUSG00000003970,ENSMUSG00000016554,ENSMUSG00000044986,ENSMUSG00000055065,ENSMUSG00000022391,ENSMUSG00000041815,ENSMUSG00000003360,ENSMUSG00000048154,ENSMUSG00000044636,ENSMUSG00000058655,ENSMUSG00000023051,ENSMUSG00000023055,ENSMUSG00000000552,ENSMUSG00000022529,ENSMUSG00000054939,ENSMUSG00000005718,ENSMUSG00000022536,ENSMUSG00000062203,ENSMUSG00000022792,ENSMUSG00000022718,ENSMUSG00000000028,ENSMUSG00000022811,ENSMUSG00000098274,ENSMUSG00000008976,ENSMUSG00000022983,ENSMUSG00000022961,ENSMUSG00000039456,ENSMUSG00000014039,ENSMUSG00000057388,ENSMUSG00000023882,ENSMUSG00000023892,ENSMUSG00000071256,ENSMUSG00000039218,ENSMUSG00000041429,ENSMUSG00000024188,ENSMUSG00000024220,ENSMUSG00000024045,ENSMUSG00000039656,ENSMUSG00000001524,ENSMUSG00000024446,ENSMUSG00000023952,ENSMUSG00000023990,ENSMUSG00000042625,ENSMUSG00000071054,ENSMUSG00000007670,ENSMUSG00000024120,ENSMUSG00000050945,ENSMUSG00000063281,ENSMUSG00000051469,ENSMUSG00000037236,ENSMUSG00000024604,ENSMUSG00000009535,ENSMUSG00000041258,ENSMUSG00000094936,ENSMUSG00000024902,ENSMUSG00000024947,ENSMUSG00000010095,ENSMUSG00000024740,ENSMUSG00000024943,ENSMUSG00000024800,ENSMUSG00000039652,ENSMUSG00000025223,ENSMUSG00000025025,ENSMUSG00000025086,ENSMUSG00000058594,ENSMUSG00000036281,ENSMUSG00000052406,ENSMUSG00000026851,ENSMUSG00000026842,ENSMUSG00000009555,ENSMUSG00000075376,ENSMUSG00000063972,ENSMUSG00000026761,ENSMUSG00000044647,ENSMUSG00000027086,ENSMUSG00000068882,ENSMUSG00000027104,ENSMUSG00000027014,ENSMUSG00000027168,ENSMUSG00000027133,ENSMUSG00000027323,ENSMUSG00000033943,ENSMUSG00000027361,ENSMUSG00000034800,ENSMUSG00000027405,ENSMUSG00000045624,ENSMUSG00000001767,ENSMUSG00000051413,ENSMUSG00000074656,ENSMUSG00000027641,ENSMUSG00000017667,ENSMUSG00000039536,ENSMUSG00000039501,ENSMUSG00000027547,ENSMUSG00000027510,ENSMUSG00000038848,ENSMUSG00000027582,ENSMUSG00000069114,ENSMUSG00000027680,ENSMUSG00000027763,ENSMUSG00000034349,ENSMUSG00000004897,ENSMUSG00000074480,ENSMUSG00000028060,ENSMUSG00000028042,ENSMUSG00000038374,ENSMUSG00000068823,ENSMUSG00000027981,ENSMUSG00000028156,ENSMUSG00000005493,ENSMUSG00000055436,ENSMUSG00000040728,ENSMUSG00000035649,ENSMUSG00000035601,ENSMUSG00000028330,ENSMUSG00000039634,ENSMUSG00000066148,ENSMUSG00000051675,ENSMUSG00000028483,ENSMUSG00000034610,ENSMUSG00000028582,ENSMUSG00000028688,ENSMUSG00000028687,ENSMUSG00000032998,ENSMUSG00000050213,ENSMUSG00000050188,ENSMUSG00000043962,ENSMUSG00000042489,ENSMUSG00000061894,ENSMUSG00000028772,ENSMUSG00000028580,ENSMUSG00000040025,ENSMUSG00000028896,ENSMUSG00000028882,ENSMUSG00000037692,ENSMUSG00000078521,ENSMUSG00000059291,ENSMUSG00000059423,ENSMUSG00000041459,ENSMUSG00000005045,ENSMUSG00000106864,ENSMUSG00000029145,ENSMUSG00000043059,ENSMUSG00000036693,ENSMUSG00000029173,ENSMUSG00000072889,ENSMUSG00000035851,ENSMUSG00000029267,ENSMUSG00000023284,ENSMUSG00000029556,ENSMUSG00000041740,ENSMUSG00000029538,ENSMUSG00000029614,ENSMUSG00000029427,ENSMUSG00000029703,ENSMUSG00000029726,ENSMUSG00000037108,ENSMUSG00000036980,ENSMUSG00000056076,ENSMUSG00000029624,ENSMUSG00000029625,ENSMUSG00000055991,ENSMUSG00000029647,ENSMUSG00000041147,ENSMUSG00000092035,ENSMUSG00000001424,ENSMUSG00000058440,ENSMUSG00000025821,ENSMUSG00000052763,ENSMUSG00000057691,ENSMUSG00000004980,ENSMUSG00000036371,ENSMUSG00000053470,ENSMUSG00000063884,ENSMUSG00000009145,ENSMUSG00000035158,ENSMUSG00000072872,ENSMUSG00000034639,ENSMUSG00000030254,ENSMUSG00000059689,ENSMUSG00000042097,ENSMUSG00000042079,ENSMUSG00000012396,ENSMUSG00000006335,ENSMUSG00000008373,ENSMUSG00000074406,ENSMUSG00000044876,ENSMUSG00000030443,ENSMUSG00000062861,ENSMUSG00000062116,ENSMUSG00000063535,ENSMUSG00000034538,ENSMUSG00000030393,ENSMUSG00000034071,ENSMUSG00000030386,ENSMUSG00000060397,ENSMUSG00000054715,ENSMUSG00000033961,ENSMUSG00000030380,ENSMUSG00000040891,ENSMUSG00000052675,ENSMUSG00000005442,ENSMUSG00000061479,ENSMUSG00000057093,ENSMUSG00000078779,ENSMUSG00000020420,ENSMUSG00000070709,ENSMUSG00000063047,ENSMUSG00000096916,ENSMUSG00000030584,ENSMUSG00000046185,ENSMUSG00000050855,ENSMUSG00000058402,ENSMUSG00000062040,ENSMUSG00000059975,ENSMUSG00000074221,ENSMUSG00000053985,ENSMUSG00000098022,ENSMUSG00000049421,ENSMUSG00000074220,ENSMUSG00000078765,ENSMUSG00000006307,ENSMUSG00000066568,ENSMUSG00000030469,ENSMUSG00000038888,ENSMUSG00000048012,ENSMUSG00000109324,ENSMUSG00000003184,ENSMUSG00000063511,ENSMUSG00000003271,ENSMUSG00000053801,ENSMUSG00000052040,ENSMUSG00000030512,ENSMUSG00000038797,ENSMUSG00000030744,ENSMUSG00000030718,ENSMUSG00000032812,ENSMUSG00000090862,ENSMUSG00000030655,ENSMUSG00000030757,ENSMUSG00000073838,ENSMUSG00000030738,ENSMUSG00000030699,ENSMUSG00000030811,ENSMUSG00000030846,ENSMUSG00000030986,ENSMUSG00000025486,ENSMUSG00000058886,ENSMUSG00000010755,ENSMUSG00000047264,ENSMUSG00000031583,ENSMUSG00000049184,ENSMUSG00000038143,ENSMUSG00000063049,ENSMUSG00000031858,ENSMUSG00000031688,ENSMUSG00000031681,ENSMUSG00000031706,ENSMUSG00000036686,ENSMUSG00000056155,ENSMUSG00000031666,ENSMUSG00000031754,ENSMUSG00000005698,ENSMUSG00000031907,ENSMUSG00000031921,ENSMUSG00000037993,ENSMUSG00000031949,ENSMUSG00000000740,ENSMUSG00000032185,ENSMUSG00000032040,ENSMUSG00000032101,ENSMUSG00000002028,ENSMUSG00000038535,ENSMUSG00000037742,ENSMUSG00000032580,ENSMUSG00000032582,ENSMUSG00000032480,ENSMUSG00000009741,ENSMUSG00000032515,ENSMUSG00000031148,ENSMUSG00000036572,ENSMUSG00000031095,ENSMUSG00000073176,ENSMUSG00000042903,ENSMUSG00000031433,ENSMUSG00000041133"
